smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VE1_A,AATS7d,AATS3v,AATS7v,AATS2p,AATS6p,AATS7p,AATS6i,AATS8i,ATSC6d,ATSC6m,ATSC1v,ATSC5v,ATSC3p,AATSC1s,AATSC3s,AATSC3se,MATS3dv,MATS2d,MATS5d,MATS3s,MATS3m,MATS8m,MATS6v,MATS3are,MATS7are,MATS1p,MATS3p,MATS4i,MATS7i,MATS8i,GATS2d,GATS4d,GATS5d,GATS6d,GATS3s,GATS4s,GATS3m,GATS4m,GATS6m,GATS8m,GATS2v,GATS5v,GATS4are,GATS5are,GATS6are,GATS7are,GATS4p,GATS5p,GATS8p,GATS7i,GATS8i,BCUTi-1l,C1SP3,Xc-6dv,AXp-3d,NssCH2,ETA_shape_p,ETA_shape_y,AETA_dBeta,IC1,IC2,CIC5,MIC5,PEOE_VSA7,PEOE_VSA9,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA7,EState_VSA8,EState_VSA10,MDEC-33,AMID_X,n6HRing,JGI3,JGI5,c1ccc(-c2ccccn2)cc1,CC,COc1ccccn1,CN1CCCC1=O,Cc1ccc(P)cc1,Cc1cccc(C)c1N,CNc1ccc(O)cc1,Cc1ccc(N)cc1O,Nc1cccc(O)c1,Cc1cccc(N)c1,Cc1ccccc1,Cc1cccc(-c2ccccc2)n1,NCN,CC1CCc2ccccc21,N#Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)ccn1,Nc1cccc2c1CCC2,Nc1ccc(-c2ccccc2)cc1,NCCN,S,CC(C)=O,COc1ccc(S)cc1,COc1ccc(N)cn1,CC1CCCCC1,c1ccncc1,CN,CC=O,c1ccccc1,COc1ccc(N)cc1,Nc1cccc(P)c1,Cc1cc(C)c2c(c1)CCC2,COc1ccc2ccccc2c1,Nc1ccc(-c2ccccn2)cc1,CS,Cc1ccc(O)c(C)c1,c1ccc2c(c1)Cc1cc3c(cc1O2)CNC3,O=C1CCCN1,Cc1cc2c(cc1N)CCC2,CCC1CCC(N)CC1,Cc1cc(O)ccc1O,CSc1ccccc1,CC(C)C,C1CCC(CC2CCCCC2)CC1,NCc1ccccc1,CC1CCC(N)CC1,Sc1ccccc1,c1ccc(Oc2ccccn2)cc1,Nc1ccc(O)nc1,Cc1ccc2c(c1)CN(C)C2,CCN1Cc2ccccc2C1,O=C1CCCN1c1ccccc1,COc1ccc(O)cc1,CC(C)N,Nc1ccc2c(c1)CCC2,CCc1ccccc1,CSc1ccc(O)cc1,NC1CCCCC1,Cc1ccnc(C)c1,Cc1ccc2c(c1N)CCC2,Cc1cccc(-c2ccccc2)c1,Nc1ccc(N)cc1,Nc1cc(N)c2c(c1)CCC2,CNc1ccc(N)cc1,Cc1ccccc1N,Cc1ccc(-c2ccncc2)cc1,Cc1ccc(N)cc1,C1CCCCC1,Cc1cccc2c1CCC2,O=Cc1ccc2c(c1)CNC2,Oc1ccc(O)cc1,Cc1ccc(O)cc1,CCc1ccc2c(c1)CNC2,Nc1cccnc1,CCNC,COc1cccc(N)c1,Oc1ccccn1,c1ccc2c(c1)Cc1ccccc1-2,Cc1ccnc(-c2ccccc2)c1,CCc1ccc(O)cc1,CNCN,Oc1ccc2ccccc2c1,COc1ccc(C)cc1,Oc1ccccc1-c1ccccc1,Cc1c(N)ccc2c1CCC2,CCC,NC(N)=O,Cc1ccc2c(c1)CCC2,Cc1ccccn1,NCC=O,Nc1ccccc1,Oc1ccc(-c2ccncc2)cc1,C=O,Cc1cc(N)ccc1O,Cc1ccc(N)c2c1CCC2,O=CNc1ccccc1,Oc1ccc(S)cc1,Nc1ccc(O)cc1,Nc1ccc(-c2cnccn2)cc1,c1ccc2c(c1)CCC2,c1ccc2c(c1)Cc1ccccc1O2,CNc1ccc(S)cc1,Cc1cc(C)cc(C)c1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.491030841,3.491030841,3.491030841,1,0.222222222,0.510339099,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.488470325,3.488470325,3.488470325,1,0.222222222,0.554928064,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.486504164,3.486504164,3.486504164,1,0.222222222,0.59951703,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.484994395,3.484994395,3.484994395,1,0.222222222,0.644105995,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.483835079,3.483835079,3.483835079,1,0.222222222,0.68869496,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.482944867,3.482944867,3.482944867,1,0.222222222,0.733283926,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.482261295,3.482261295,3.482261295,1,0.222222222,0.777872891,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.481736395,3.481736395,3.481736395,1,0.222222222,0.822461856,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.533907393,3.533907393,3.533907393,1,0.444444444,0.510339099,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.530287503,3.530287503,3.530287503,1,0.444444444,0.554928064,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.527609818,3.527609818,3.527609818,1,0.444444444,0.59951703,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.525629094,3.525629094,3.525629094,1,0.444444444,0.644105995,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.524163924,3.524163924,3.524163924,1,0.444444444,0.68869496,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.523080116,3.523080116,3.523080116,1,0.444444444,0.733283926,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.522278407,3.522278407,3.522278407,1,0.444444444,0.777872891,0.12086961,0.651176958,0.758902816,0.840929629,0.6228979,0.936759916,0.725759,0.02953537,0.192946906,0.501996211,0.742154933,0.08839835,0.713730337,0.699170426,0.828923718,0.460787077,0.254178081,0.335474955,0.28968954,0.558769764,0.307560331,0.456686127,0.600789559,0.263084629,0.114633278,0.27062304,0.146543724,0.53866768,0.827009846,0.505161481,0.795205448,0.404869882,0.359710511,0.457505831,0.562664675,0.673798657,0.459611667,0.498256317,0.473998484,0.312498104,0.396389485,0.771300301,0.258563838,0.505549945,0.474230561,0.170271831,0.588619576,0.119161267,0.185273534,0.404506528,0.594607472,0.225186791,0.94726681,0,0,0.69892304,0,0.192995455,0.310585805,1,0.546772145,0.463389063,0.288967568,0.544538171,0.261546097,0.274558387,0.657341908,0.05012269,0.047053488,0.031966588,0.214197057,0.2746313,0.584080931,0,0,0.150151704,0.22598023,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
